-7.427450000000000351e-06,-1.999975999999999976e+00,-4.000126999999999988e+00,-6.000357000000000163e+00,-8.000085999999999586e+00,-1.000050000000000061e+01,-1.200046000000000035e+01,-1.400028000000000006e+01,-1.599963999999999942e+01,-1.799981000000000009e+01,-1.999954999999999927e+01,-2.199362999999999957e+01,-2.399521000000000015e+01,-2.599991999999999948e+01,-2.800337000000000032e+01,-3.000604999999999833e+01,-3.200858000000000203e+01,-3.400513999999999726e+01,-3.599166000000000309e+01,-3.799351999999999663e+01,-3.999645999999999901e+01,-4.200095000000000312e+01,-4.400303000000000253e+01,-4.600524999999999665e+01,-4.800645999999999702e+01,-5.001012000000000057e+01,-5.199452999999999747e+01,-5.399647999999999826e+01,-5.600066999999999950e+01,-5.800404000000000337e+01,-6.000511000000000195e+01,-6.200625999999999749e+01,-6.401069999999999993e+01,-6.599528999999999712e+01,-6.799766999999999939e+01,-7.000038000000000693e+01,-7.200190999999999519e+01,-7.400373000000000445e+01,-7.600576999999999828e+01,-7.800803000000000509e+01,-8.001035000000000252e+01
-1.898481000000000124e-07,-9.778947000000000327e-07,-1.108639000000000085e-06,-1.180902000000000048e-06,-1.228598999999999949e-06,-1.260693000000000078e-06,-1.285447000000000036e-06,-1.306834000000000014e-06,-1.325962999999999920e-06,-1.342762000000000096e-06,-1.357801999999999998e-06,-1.370876000000000053e-06,-1.383786000000000027e-06,-1.396077000000000068e-06,-1.407517999999999938e-06,-1.417254999999999994e-06,-1.427989000000000043e-06,-1.437902000000000086e-06,-1.446531000000000051e-06,-1.454968000000000009e-06,-1.463266999999999970e-06,-1.471083999999999966e-06,-1.479312000000000085e-06,-1.487084999999999925e-06,-1.494463999999999902e-06,-1.501376999999999932e-06,-1.508353000000000007e-06,-1.515078999999999957e-06,-1.522310999999999899e-06,-1.529082000000000033e-06,-1.535529999999999933e-06,-1.541131999999999986e-06,-1.547534000000000098e-06,-1.554543000000000026e-06,-1.559732999999999928e-06,-1.565146000000000058e-06,-1.571823999999999954e-06,-1.578265999999999900e-06,-1.583471000000000005e-06,-1.590104999999999957e-06,-1.596030000000000032e-06
